"Id","SalePrice"
2848,193220.102290244
2849,199394.255883811
2850,287828.319582923
2851,187637.000600817
2852,227334.713054975
2853,233359.952021622
2854,135667.051047267
2855,207108.267662323
2856,183154.650967834
2857,181489.757088692
2858,208753.554050416
2859,99503.1055693837
2860,131242.026272555
2861,146253.367595657
2862,197172.90110335
2863,123420.577823467
2864,216703.987467068
2865,145841.09894798
2866,132707.114579434
2867,91538.5262015792
2868,105039.35664708
2869,71159.2857111083
2870,126962.673948548
2871,71909.6073614325
2872,20137.422716966
2873,114702.653558303
2874,158488.102669201
2875,121446.166878823
2876,150562.930432328
2877,147379.75092456
2878,155981.277903618
2879,155344.35795213
2880,83929.3442124418
2881,156626.481065741
2882,196685.844008005
2883,223996.51409735
2884,210537.86302433
2885,195206.01442754
2886,233042.892854636
2887,94051.6553824421
2888,153322.282692548
2889,27291.0286629227
2890,75314.1706684786
2891,139518.176375385
2892,48453.0858015307
2893,94746.0274783032
2894,56054.7492479459
2895,279680.255552733
2896,271578.104291039
2897,220515.398610738
2898,159891.562976612
2899,207193.477157796
2900,159462.477092336
2901,254040.144542655
2902,199406.25469066
2903,299688.184989598
2904,331981.897573058
2905,98642.2925745817
2906,211692.645503134
2907,107309.647477871
2908,136967.113408617
2909,153238.175747169
2910,69498.9395114697
2911,80304.3157240498
2912,147993.116079954
2913,80527.6447203449
2914,89616.4415911921
2915,90304.1896145239
2916,80566.7684468305
2917,192389.964756854
2918,121572.841984884
2919,216072.424681007
